TYPEQU,REG,DEP,UU2020,AAV2020,BV2012,EPCI,DEPCOM,PRES_2016,PRES_2021,TYPEQU_TEXT
D201,76,11,CSZ,72,11203,200035863,11267,1,0,MÉDECIN GÉNÉRALISTE
F114,76,11,CSZ,72,11203,200035863,11267,1,0,SALLES DE COMBAT
A302,76,11,11104,72,11262,241100593,11269,1,0,CONTRÔLE TECHNIQUE AUTOMOBILE
A206,76,11,11103,91,11069,200035715,11272,1,0,BUREAU DE POSTE
G104,76,11,11103,91,11069,200035715,11272,1,0,INFORMATION TOURISTIQUE
A206,76,11,CSZ,CSZ,66136,200070365,11276,1,0,BUREAU DE POSTE
E101,76,11,11105,91,11069,200035715,11279,1,0,TAXI-VTC
F103,76,11,11105,91,11069,200035715,11279,1,0,TENNIS
A301,76,11,CSZ,CSZ,11203,200035715,11280,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
B301,76,11,CSZ,CSZ,11203,200035715,11280,1,0,"LIBRAIRIE, PAPETERIE, JOURNAUX"
D201,76,11,CSZ,CSZ,11203,200035715,11280,1,0,MÉDECIN GÉNÉRALISTE
D602,76,11,CSZ,CSZ,11203,200035715,11280,1,0,ENFANTS HANDICAPÉS : SERVICES À DOMICILE OU AMBULATOIRES
A206,76,11,CSZ,72,11379,241100593,11285,1,0,BUREAU DE POSTE
B206,76,11,CSZ,72,11379,241100593,11285,1,0,POISSONNERIE
A206,76,11,11108,91,11315,200035715,11286,1,0,BUREAU DE POSTE
B301,76,11,11108,91,11315,200035715,11286,1,0,"LIBRAIRIE, PAPETERIE, JOURNAUX"
D201,76,11,11108,91,11315,200035715,11286,1,0,MÉDECIN GÉNÉRALISTE
A206,76,11,CSZ,91,11069,200035715,11288,1,0,BUREAU DE POSTE
B316,76,11,CSZ,91,11069,200035715,11288,1,0,STATION-SERVICE
D235,76,11,CSZ,91,11069,200035715,11288,1,0,ORTHOPHONISTE
A501,76,11,CSZ,91,11206,200035715,11293,1,0,COIFFURE
A507,76,11,CSZ,91,11206,200035715,11293,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
D603,76,11,CSZ,72,11379,241100593,11295,1,0,ADULTES HANDICAPÉS : ACCUEIL/HÉBERGEMENT
D605,76,11,CSZ,72,11379,241100593,11295,1,0,TRAVAIL PROTÉGÉ
A206,76,11,CSZ,72,11203,241100593,11296,1,0,BUREAU DE POSTE
A301,76,11,CSZ,72,11203,241100593,11296,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
A206,76,11,CSZ,CSZ,11315,200035715,11301,1,0,BUREAU DE POSTE
A507,76,11,CSZ,CSZ,11315,200035715,11301,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
B301,76,11,CSZ,CSZ,11315,200035715,11301,1,0,"LIBRAIRIE, PAPETERIE, JOURNAUX"
D201,76,11,CSZ,CSZ,11315,200035715,11301,1,0,MÉDECIN GÉNÉRALISTE
D233,76,11,CSZ,CSZ,11315,200035715,11301,1,0,MASSEUR KINÉSITHÉRAPEUTE
E01G,76,11,11111,CSZ,11304,200043776,11304,1,0,GARES
G104,76,11,CSZ,CSZ,11129,200071926,11310,1,0,INFORMATION TOURISTIQUE
A301,76,11,CSZ,72,11203,200035863,11311,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
A501,76,11,CSZ,72,11203,200035863,11311,1,0,COIFFURE
A301,76,11,CSZ,268,11076,200035855,11313,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
B102,76,11,11108,CSZ,11315,200035715,11315,1,0,SUPERMARCHÉ
D232,76,11,CSZ,72,11379,241100593,11322,1,0,INFIRMIER
D233,76,11,CSZ,72,11379,241100593,11322,1,0,MASSEUR KINÉSITHÉRAPEUTE
E101,76,11,CSZ,72,11379,241100593,11322,1,0,TAXI-VTC
E101,76,11,CSZ,327,11206,200071926,11323,1,0,TAXI-VTC
F102,76,11,CSZ,91,11206,200035715,11325,1,0,BOULODROME
F111,76,11,CSZ,91,11206,200035715,11325,1,0,PLATEAUX ET TERRAINS DE JEUX EXTÉRIEURS
A301,76,11,CSZ,91,11069,200035715,11327,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
D402,76,11,CSZ,327,11206,200071926,11328,1,0,PERSONNES ÂGÉES : SOINS À DOMICILE
E101,76,11,CSZ,72,11203,200035863,11332,1,0,TAXI-VTC
A301,76,11,CSZ,CSZ,9160,200043776,11336,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
B203,76,11,CSZ,CSZ,9160,200043776,11336,1,0,BOULANGERIE
B203,76,11,CSZ,72,11203,200035863,11337,1,0,BOULANGERIE
D221,76,11,CSZ,91,11206,200071926,11344,1,0,CHIRURGIEN DENTISTE
A506,76,11,11113,72,11262,241100593,11353,1,0,PRESSING-LAVERIE AUTOMATIQUE
A507,76,11,CSZ,91,11206,200071926,11355,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
A301,76,11,CSZ,91,11049,200035715,11357,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
A301,76,11,CSZ,5,31582,200035855,11359,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
A501,76,11,CSZ,CSZ,11203,200035863,11363,1,0,COIFFURE
A301,76,11,CSZ,72,11203,241100593,11366,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
B206,76,11,CSZ,91,11049,200042463,11367,1,0,POISSONNERIE
B102,76,11,11107,72,11262,241100593,11369,1,0,SUPERMARCHÉ
B305,76,11,11107,72,11262,241100593,11369,1,0,MAGASIN D’ÉLECTROMÉNAGER ET DE MAT. AUDIO-VIDEO
B313,76,11,11107,72,11262,241100593,11369,1,0,MAGASIN D’OPTIQUE
B310,76,11,11207,72,11106,241100593,11370,1,0,PARFUMERIE-COSMÉTIQUE
E101,76,11,11207,72,11106,241100593,11370,1,0,TAXI-VTC
A01G,76,11,CSZ,5,9185,200035855,11371,1,0,DRFIP ET DDFIP
D221,76,11,CSZ,5,9185,200035855,11371,1,0,CHIRURGIEN DENTISTE
A301,76,11,CSZ,91,11397,200035715,11378,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
A01G,76,11,11202,72,11379,241100593,11379,1,0,DRFIP ET DDFIP
A506,76,11,11202,72,11379,241100593,11379,1,0,PRESSING-LAVERIE AUTOMATIQUE
A501,76,11,CSZ,CSZ,9160,200043776,11380,1,0,COIFFURE
G102,76,11,CSZ,CSZ,11129,200071926,11381,1,0,HÔTEL
A507,76,11,CSZ,268,11076,200035855,11382,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
A501,76,11,CSZ,268,11076,200035855,11383,1,0,COIFFURE
B203,76,11,CSZ,268,11076,200035855,11383,1,0,BOULANGERIE
B203,76,11,CSZ,72,11203,200035863,11390,1,0,BOULANGERIE
D203,76,11,CSZ,72,11203,200035863,11390,1,0,SPÉCIALISTE EN DERMATOLOGIE VÉNÉRÉOLOGIE
A501,76,11,CSZ,72,11203,200035863,11392,1,0,COIFFURE
B102,76,11,CSZ,91,11315,200035715,11396,1,0,SUPERMARCHÉ
A506,76,11,11204,91,11397,200035715,11397,1,0,PRESSING-LAVERIE AUTOMATIQUE
B305,76,11,11204,91,11397,200035715,11397,1,0,MAGASIN D’ÉLECTROMÉNAGER ET DE MAT. AUDIO-VIDEO
B313,76,11,11204,91,11397,200035715,11397,1,0,MAGASIN D’OPTIQUE
F101,76,11,11204,91,11397,200035715,11397,1,0,BASSIN DE NATATION
G101,76,11,11204,91,11397,200035715,11397,1,0,AGENCE DE VOYAGE
G103,76,11,11204,91,11397,200035715,11397,1,0,CAMPING
A301,76,11,CSZ,CSZ,11202,241100593,11398,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
B301,76,11,CSZ,CSZ,11202,241100593,11398,1,0,"LIBRAIRIE, PAPETERIE, JOURNAUX"
D202,76,11,CSZ,CSZ,66136,200070365,11401,1,0,SPÉCIALISTE EN CARDIOLOGIE
D235,76,11,CSZ,CSZ,66136,200070365,11401,1,0,ORTHOPHONISTE
G102,76,11,CSZ,CSZ,66136,200070365,11401,1,0,HÔTEL
A301,76,11,CSZ,72,11203,241100593,11405,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
B203,76,11,CSZ,72,11203,241100593,11405,1,0,BOULANGERIE
D233,76,11,CSZ,91,11069,200035715,11408,1,0,MASSEUR KINÉSITHÉRAPEUTE
G101,76,11,CSZ,91,11069,200035715,11408,1,0,AGENCE DE VOYAGE
A206,76,11,11110,91,11069,200035715,11410,1,0,BUREAU DE POSTE
A301,76,11,11110,91,11069,200035715,11410,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
B316,76,11,11110,91,11069,200035715,11410,1,0,STATION-SERVICE
D233,76,11,11110,91,11069,200035715,11410,1,0,MASSEUR KINÉSITHÉRAPEUTE
A501,76,11,CSZ,91,11069,200042463,11413,1,0,COIFFURE
D201,76,11,CSZ,91,11069,200042463,11413,1,0,MÉDECIN GÉNÉRALISTE
B203,76,11,11102,72,11203,241100593,11421,1,0,BOULANGERIE
G104,76,11,CSZ,91,11397,200035715,11422,1,0,INFORMATION TOURISTIQUE
A301,76,11,CSZ,91,11069,200035715,11423,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
A206,76,11,11206,91,11069,200035715,11425,1,0,BUREAU DE POSTE
E101,76,11,11206,91,11069,200035715,11425,1,0,TAXI-VTC
F102,76,11,11206,91,11069,200035715,11425,1,0,BOULODROME
F116,76,11,11206,91,11069,200035715,11425,1,0,SALLES NON SPÉCIALISÉES
G102,76,11,11206,91,11069,200035715,11425,1,0,HÔTEL
A206,76,11,CSZ,91,11069,200035715,11426,1,0,BUREAU DE POSTE
A501,76,11,CSZ,327,11206,200071926,11427,1,0,COIFFURE
D233,76,11,CSZ,327,11206,200071926,11427,1,0,MASSEUR KINÉSITHÉRAPEUTE
D221,76,11,11206,91,11069,200035715,11429,1,0,CHIRURGIEN DENTISTE
D231,76,11,11206,91,11069,200035715,11429,1,0,SAGE-FEMME
E101,76,11,11303,268,11076,200035855,11430,1,0,TAXI-VTC
B316,76,11,CSZ,91,11315,200035715,11433,1,0,STATION-SERVICE
D201,76,11,CSZ,91,11315,200035715,11433,1,0,MÉDECIN GÉNÉRALISTE
D221,76,11,CSZ,91,11315,200035715,11433,1,0,CHIRURGIEN DENTISTE
D221,76,11,CSZ,268,11049,200035707,11434,1,0,CHIRURGIEN DENTISTE
F102,76,11,CSZ,268,11049,200035707,11434,1,0,BOULODROME
F116,76,11,CSZ,268,11049,200035707,11434,1,0,SALLES NON SPÉCIALISÉES
G102,76,11,CSZ,72,11379,200070365,11436,1,0,HÔTEL
D242,76,11,CSZ,91,11049,200035715,11437,1,0,DIÉTÉTICIEN
D232,76,11,CSZ,91,11397,200035715,11440,1,0,INFIRMIER
D402,76,11,11106,72,11106,241100593,11441,1,0,PERSONNES ÂGÉES : SOINS À DOMICILE
A301,76,12,CSZ,224,12145,241200567,12002,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
B203,76,12,CSZ,224,12145,241200567,12002,1,0,BOULANGERIE
F103,76,12,CSZ,CSZ,12089,241200674,12003,1,0,TENNIS
F111,76,12,CSZ,CSZ,12089,241200674,12003,1,0,PLATEAUX ET TERRAINS DE JEUX EXTÉRIEURS
A501,76,12,CSZ,CSZ,12197,241200765,12011,1,0,COIFFURE
F116,76,12,CSZ,CSZ,12197,241200765,12011,1,0,SALLES NON SPÉCIALISÉES
G104,76,12,CSZ,CSZ,12197,241200765,12011,1,0,INFORMATION TOURISTIQUE
D201,76,12,CSZ,CSZ,46102,200067361,12012,1,0,MÉDECIN GÉNÉRALISTE
A01G,76,12,12302,330,12089,200067064,12013,1,0,DRFIP ET DDFIP
D113,76,12,12302,330,12089,200067064,12013,1,0,MAISON DE SANTÉ PLURIDISCIPLINAIRE
G101,76,12,12302,330,12089,200067064,12013,1,0,AGENCE DE VOYAGE
A507,76,12,CSZ,103,12089,241200625,12016,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
D243,76,12,CSZ,245,12198,241200807,12021,1,0,PSYCHOLOGUE
A301,76,12,CSZ,103,12199,241200625,12024,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
D701,76,12,CSZ,CSZ,12208,200067163,12025,1,0,PROTECTION DE L’ENFANCE - HÉBERGEMENT
D233,76,12,CSZ,103,12120,200068484,12026,1,0,MASSEUR KINÉSITHÉRAPEUTE
D201,76,12,CSZ,CSZ,12300,200069383,12029,1,0,MÉDECIN GÉNÉRALISTE
F103,76,12,CSZ,CSZ,12300,200069383,12029,1,0,TENNIS
F113,76,12,CSZ,CSZ,12300,200069383,12029,1,0,TERRAINS DE GRANDS JEUX
F116,76,12,CSZ,226,12089,200067064,12030,1,0,SALLES NON SPÉCIALISÉES
F118,76,12,CSZ,226,12089,200067064,12030,1,0,SPORTS NAUTIQUES
A301,76,12,CSZ,103,12199,241200625,12031,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
F117,76,12,CSZ,103,12033,200067478,12033,1,0,ROLLER-SKATE-VÉLO BICROSS OU FREESTYLE
G104,76,12,CSZ,103,12033,200067478,12033,1,0,INFORMATION TOURISTIQUE
E101,76,12,CSZ,CSZ,12164,200067171,12036,1,0,TAXI-VTC
A206,76,12,CSZ,CSZ,12197,241200914,12037,1,0,BUREAU DE POSTE
B203,76,12,CSZ,CSZ,12197,241200914,12037,1,0,BOULANGERIE
A507,76,12,CSZ,CSZ,12208,200067163,12039,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
D231,76,12,CSZ,103,12056,200068831,12043,1,0,SAGE-FEMME
B305,76,12,CSZ,CSZ,12208,200067163,12044,1,0,MAGASIN D’ÉLECTROMÉNAGER ET DE MAT. AUDIO-VIDEO
D701,76,12,CSZ,CSZ,12208,200067163,12044,1,0,PROTECTION DE L’ENFANCE - HÉBERGEMENT
A507,76,12,CSZ,103,12169,200068831,12046,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
F113,76,12,CSZ,103,12169,200068831,12046,1,0,TERRAINS DE GRANDS JEUX
A501,76,12,CSZ,CSZ,48034,200068484,12047,1,0,COIFFURE
A507,76,12,CSZ,CSZ,48034,200068484,12047,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
E101,76,12,CSZ,CSZ,12164,200067171,12051,1,0,TAXI-VTC
F116,76,12,CSZ,CSZ,12164,200067171,12051,1,0,SALLES NON SPÉCIALISÉES
B311,76,12,12106,226,46102,200067361,12052,1,0,HORLOGERIE-BIJOUTERIE
B313,76,12,12106,226,46102,200067361,12052,1,0,MAGASIN D’OPTIQUE
G103,76,12,12106,226,46102,200067361,12052,1,0,CAMPING
G104,76,12,12106,226,46102,200067361,12052,1,0,INFORMATION TOURISTIQUE
A301,76,12,CSZ,245,12198,241200807,12054,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
E101,76,12,CSZ,245,12198,241200807,12054,1,0,TAXI-VTC
A301,76,12,CSZ,CSZ,12198,200068831,12059,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
F103,76,12,CSZ,CSZ,12198,200068831,12059,1,0,TENNIS
F111,76,12,CSZ,CSZ,12198,200068831,12059,1,0,PLATEAUX ET TERRAINS DE JEUX EXTÉRIEURS
F113,76,12,CSZ,CSZ,12198,200068831,12059,1,0,TERRAINS DE GRANDS JEUX
G103,76,12,CSZ,CSZ,12169,200068831,12060,1,0,CAMPING
A301,76,12,CSZ,224,12145,241200914,12062,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
E101,76,12,CSZ,224,12145,241200914,12062,1,0,TAXI-VTC
A506,76,12,CSZ,224,12145,241200906,12063,1,0,PRESSING-LAVERIE AUTOMATIQUE
B316,76,12,CSZ,224,12145,241200906,12063,1,0,STATION-SERVICE
B203,76,12,CSZ,CSZ,12169,200068831,12065,1,0,BOULANGERIE
A507,76,12,CSZ,103,12138,241200641,12066,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
G104,76,12,CSZ,103,12138,241200641,12066,1,0,INFORMATION TOURISTIQUE
B203,76,12,CSZ,103,12199,200068831,12068,1,0,BOULANGERIE
D201,76,12,CSZ,103,12199,200068831,12068,1,0,MÉDECIN GÉNÉRALISTE
D701,76,12,CSZ,CSZ,12208,200067163,12069,1,0,PROTECTION DE L’ENFANCE - HÉBERGEMENT
G102,76,12,CSZ,224,12145,241200567,12070,1,0,HÔTEL
D233,76,12,CSZ,103,12202,241200658,12073,1,0,MASSEUR KINÉSITHÉRAPEUTE
E101,76,12,CSZ,CSZ,12096,200067171,12074,1,0,TAXI-VTC
A104,76,12,CSZ,103,12138,241200641,12076,1,0,GENDARMERIE
D221,76,12,CSZ,103,12138,241200641,12076,1,0,CHIRURGIEN DENTISTE
E101,76,12,CSZ,528,12096,200067478,12079,1,0,TAXI-VTC
A507,76,12,CSZ,CSZ,12197,200067155,12080,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
F201,76,12,CSZ,CSZ,12197,200067155,12080,1,0,BAIGNADE AMENAGÉE
G104,76,12,CSZ,CSZ,12197,200067155,12080,1,0,INFORMATION TOURISTIQUE
A206,76,12,12302,330,12089,200067064,12083,1,0,BUREAU DE POSTE
A507,76,12,12302,330,12089,200067064,12083,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
D108,76,12,12302,330,12089,200067064,12083,1,0,CENTRE DE SANTÉ
A206,76,12,12401,224,12145,241200567,12084,1,0,BUREAU DE POSTE
D221,76,12,12401,224,12145,241200567,12084,1,0,CHIRURGIEN DENTISTE
E101,76,12,12401,224,12145,241200567,12084,1,0,TAXI-VTC
F111,76,12,CSZ,224,12145,241200567,12086,1,0,PLATEAUX ET TERRAINS DE JEUX EXTÉRIEURS
B101,76,12,12302,330,12089,200067064,12089,1,0,HYPERMARCHÉ
D107,76,12,12302,330,12089,200067064,12089,1,0,MATERNITÉ
D111,76,12,12302,330,12089,200067064,12089,1,0,DIALYSE
D203,76,12,12302,330,12089,200067064,12089,1,0,SPÉCIALISTE EN DERMATOLOGIE VÉNÉRÉOLOGIE
D206,76,12,12302,330,12089,200067064,12089,1,0,SPÉCIALISTE EN GASTRO-ENTÉROLOGIE HÉPATOLOGIE
D304,76,12,12302,330,12089,200067064,12089,1,0,TRANSFUSION SANGUINE
F111,76,12,12302,330,12089,200067064,12089,1,0,PLATEAUX ET TERRAINS DE JEUX EXTÉRIEURS
D605,76,12,CSZ,103,12202,241200187,12090,1,0,TRAVAIL PROTÉGÉ
F102,76,12,CSZ,CSZ,12197,241200542,12092,1,0,BOULODROME
F111,76,12,CSZ,CSZ,12197,241200542,12092,1,0,PLATEAUX ET TERRAINS DE JEUX EXTÉRIEURS
F113,76,12,CSZ,CSZ,12197,241200542,12092,1,0,TERRAINS DE GRANDS JEUX
G103,76,12,CSZ,CSZ,15014,200067478,12093,1,0,CAMPING
A01G,76,12,CSZ,CSZ,12094,200067478,12094,1,0,DRFIP ET DDFIP
F104,76,12,CSZ,CSZ,12094,200067478,12094,1,0,ÉQUIPEMENT DE CYCLISME
F121,76,12,CSZ,CSZ,12094,200067478,12094,1,0,SALLES MULTISPORTS (GYMNASES)
B206,76,12,12201,528,12096,200067478,12096,1,0,POISSONNERIE
B315,76,12,12201,528,12096,200067478,12096,1,0,MAGASIN DE MATÉRIEL MÉDICAL ET ORTHOPÉDIQUE
D103,76,12,12201,528,12096,200067478,12096,1,0,ÉTABLISSEMENT SANTÉ LONG SÉJOUR
G101,76,12,12201,528,12096,200067478,12096,1,0,AGENCE DE VOYAGE
A206,76,12,CSZ,528,12096,200067478,12098,1,0,BUREAU DE POSTE
A501,76,12,CSZ,528,12096,200067478,12098,1,0,COIFFURE
D113,76,12,CSZ,528,12096,200067478,12098,1,0,MAISON DE SANTÉ PLURIDISCIPLINAIRE
F101,76,12,CSZ,528,12096,200067478,12098,1,0,BASSIN DE NATATION
B301,76,12,12302,330,12089,200067064,12100,1,0,"LIBRAIRIE, PAPETERIE, JOURNAUX"
D108,76,12,12302,330,12089,200067064,12100,1,0,CENTRE DE SANTÉ
D201,76,12,12302,330,12089,200067064,12100,1,0,MÉDECIN GÉNÉRALISTE
D233,76,12,12302,330,12089,200067064,12100,1,0,MASSEUR KINÉSITHÉRAPEUTE
G104,76,12,CSZ,330,12089,200067064,12101,1,0,INFORMATION TOURISTIQUE
E101,76,12,CSZ,103,12202,241200658,12102,1,0,TAXI-VTC
A501,76,12,CSZ,226,46102,200069383,12104,1,0,COIFFURE
B203,76,12,CSZ,226,46102,200069383,12104,1,0,BOULANGERIE
B305,76,12,CSZ,245,12300,200069383,12105,1,0,MAGASIN D’ÉLECTROMÉNAGER ET DE MAT. AUDIO-VIDEO
F103,76,12,CSZ,103,12033,200067478,12106,1,0,TENNIS
G102,76,12,CSZ,103,12033,200067478,12106,1,0,HÔTEL
E101,76,12,CSZ,CSZ,12148,241200674,12108,1,0,TAXI-VTC
F113,76,12,CSZ,CSZ,12148,241200674,12108,1,0,TERRAINS DE GRANDS JEUX
F111,76,12,CSZ,CSZ,12094,200067478,12110,1,0,PLATEAUX ET TERRAINS DE JEUX EXTÉRIEURS
A207,76,12,CSZ,103,12199,241200625,12111,1,0,RELAIS POSTE
B203,76,12,CSZ,CSZ,12164,200067171,12118,1,0,BOULANGERIE
G102,76,12,CSZ,CSZ,12164,200067171,12118,1,0,HÔTEL
A506,76,12,CSZ,CSZ,12119,200067171,12119,1,0,PRESSING-LAVERIE AUTOMATIQUE
B308,76,12,CSZ,CSZ,12119,200067171,12119,1,0,MAGASIN DE REVÊTEMENTS MURS ET SOLS
D303,76,12,CSZ,CSZ,12119,200067171,12119,1,0,AMBULANCE
D302,76,12,12101,103,12120,200068484,12120,1,0,LABORATOIRE D ANALYSES ET DE BIOLOGIE MÉDICALE
E01G,76,12,12101,103,12120,200068484,12120,1,0,GARES
A206,76,12,CSZ,245,12148,241200674,12121,1,0,BUREAU DE POSTE
D221,76,12,CSZ,245,12148,241200674,12121,1,0,CHIRURGIEN DENTISTE
F113,76,12,CSZ,CSZ,12145,241200906,12122,1,0,TERRAINS DE GRANDS JEUX
B203,76,12,CSZ,CSZ,12197,241200542,12127,1,0,BOULANGERIE
D221,76,12,CSZ,CSZ,12197,241200542,12127,1,0,CHIRURGIEN DENTISTE
D303,76,12,CSZ,CSZ,12197,241200542,12127,1,0,AMBULANCE
A507,76,12,CSZ,CSZ,12198,241200807,12128,1,0,INSTITUT DE BEAUTÉ-ONGLERIE
A206,76,12,CSZ,330,12089,200067064,12130,1,0,BUREAU DE POSTE
B103,76,12,CSZ,330,12089,200067064,12130,1,0,GRANDE SURFACE DE BRICOLAGE
G102,76,12,CSZ,330,12089,200067064,12130,1,0,HÔTEL
B305,76,12,12402,103,12202,241200187,12133,1,0,MAGASIN D’ÉLECTROMÉNAGER ET DE MAT. AUDIO-VIDEO
A301,76,12,CSZ,103,12056,200068831,12137,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
A506,76,12,CSZ,103,12138,241200641,12138,1,0,PRESSING-LAVERIE AUTOMATIQUE
B316,76,12,CSZ,103,12138,241200641,12138,1,0,STATION-SERVICE
D242,76,12,CSZ,103,12138,241200641,12138,1,0,DIÉTÉTICIEN
D302,76,12,CSZ,103,12138,241200641,12138,1,0,LABORATOIRE D ANALYSES ET DE BIOLOGIE MÉDICALE
D303,76,12,CSZ,103,12138,241200641,12138,1,0,AMBULANCE
F113,76,12,CSZ,103,12138,241200641,12138,1,0,TERRAINS DE GRANDS JEUX
G103,76,12,CSZ,103,12138,241200641,12138,1,0,CAMPING
D233,76,12,CSZ,245,12300,200069383,12140,1,0,MASSEUR KINÉSITHÉRAPEUTE
A207,76,12,CSZ,CSZ,12197,200067155,12141,1,0,RELAIS POSTE
D701,76,12,CSZ,CSZ,12197,200067155,12141,1,0,PROTECTION DE L’ENFANCE - HÉBERGEMENT
B101,76,12,12401,224,12145,241200567,12145,1,0,HYPERMARCHÉ
B301,76,12,12402,103,12202,241200187,12146,1,0,"LIBRAIRIE, PAPETERIE, JOURNAUX"
D221,76,12,12402,103,12202,241200187,12146,1,0,CHIRURGIEN DENTISTE
D201,76,12,CSZ,CSZ,12197,241200542,12149,1,0,MÉDECIN GÉNÉRALISTE
F102,76,12,CSZ,CSZ,12197,241200542,12149,1,0,BOULODROME
A206,76,12,CSZ,245,12300,200069383,12150,1,0,BUREAU DE POSTE
E101,76,12,CSZ,224,12208,241200914,12153,1,0,TAXI-VTC
G102,76,12,CSZ,CSZ,12208,241200906,12155,1,0,HÔTEL
A301,76,12,CSZ,CSZ,12119,200067171,12156,1,0,RÉPARATION AUTOMOBILE ET DE MATÉRIEL AGRICOLE
A205,76,12,CSZ,103,12120,200067478,12157,1,0,SERVICES FUNÉRAIRES
D221,76,12,CSZ,103,12120,200067478,12157,1,0,CHIRURGIEN DENTISTE
B313,76,12,CSZ,CSZ,12164,200067171,12164,1,0,MAGASIN D’OPTIQUE
D221,76,12,CSZ,CSZ,12164,200067171,12164,1,0,CHIRURGIEN DENTISTE
A501,76,12,CSZ,103,12138,241200641,12165,1,0,COIFFURE
A01G,76,12,CSZ,CSZ,12300,200069383,12167,1,0,DRFIP ET DDFIP
A206,76,12,CSZ,CSZ,12300,200069383,12167,1,0,BUREAU DE POSTE
A205,76,12,CSZ,CSZ,12145,241200906,12168,1,0,SERVICES FUNÉRAIRES
B316,76,12,CSZ,CSZ,12145,241200906,12168,1,0,STATION-SERVICE
G104,76,12,CSZ,CSZ,12145,241200906,12168,1,0,INFORMATION TOURISTIQUE
B305,76,12,CSZ,103,12169,200068831,12169,1,0,MAGASIN D’ÉLECTROMÉNAGER ET DE MAT. AUDIO-VIDEO
D231,76,12,CSZ,103,12169,200068831,12169,1,0,SAGE-FEMME
G104,76,12,CSZ,103,12169,200068831,12169,1,0,INFORMATION TOURISTIQUE
E101,76,12,CSZ,226,46102,200069383,12170,1,0,TAXI-VTC
F103,76,12,CSZ,226,46102,200069383,12170,1,0,TENNIS
E101,76,12,CSZ,103,12138,241200641,12171,1,0,TAXI-VTC
D233,76,12,CSZ,CSZ,12096,200067478,12172,1,0,MASSEUR KINÉSITHÉRAPEUTE
D239,76,12,CSZ,CSZ,12096,200067478,12172,1,0,ERGOTHÉRAPEUTE
B301,76,12,12402,103,12202,241200187,12174,1,0,"LIBRAIRIE, PAPETERIE, JOURNAUX"
D201,76,12,12402,103,12202,241200187,12174,1,0,MÉDECIN GÉNÉRALISTE
E101,76,12,12402,103,12202,241200187,12174,1,0,TAXI-VTC
D208,76,12,12402,103,12202,241200187,12176,1,0,SPÉCIALISTE EN OPHTALMOLOGIE
E101,76,12,CSZ,224,12145,241200567,12178,1,0,TAXI-VTC
G104,76,12,CSZ,224,12145,241200567,12178,1,0,INFORMATION TOURISTIQUE
F103,76,12,CSZ,224,12145,241200567,12180,1,0,TENNIS
D231,76,12,CSZ,CSZ,12148,241200674,12181,1,0,SAGE-FEMME
A207,76,12,CSZ,103,12224,200068484,12182,1,0,RELAIS POSTE
A501,76,12,CSZ,103,12224,200068484,12182,1,0,COIFFURE
F103,76,12,CSZ,103,12224,200068484,12182,1,0,TENNIS
E101,76,12,CSZ,CSZ,12197,200067155,12183,1,0,TAXI-VTC
B304,76,12,CSZ,103,12185,241200658,12185,1,0,MAGASIN DE CHAUSSURES
D207,76,12,CSZ,103,12185,241200658,12185,1,0,SPÉCIALISTE EN PSYCHIATRIE
